season,week,team,is_bye,opponent,home_away,outcome,games_played,wins,losses,ties,record,win_pct,point_diff,final_wins,final_losses,final_ties,made_playoffs,sb_champion
2016,4,DAL,FALSE,SF,away,W,4,3,1,0,3-1,0.75,24,13,3,0,TRUE,FALSE
2016,5,DAL,FALSE,CIN,home,W,5,4,1,0,4-1,0.8,38,13,3,0,TRUE,FALSE
2016,6,DAL,FALSE,GB,away,W,6,5,1,0,5-1,0.8333333333333334,52,13,3,0,TRUE,FALSE
2016,7,DAL,TRUE,NA,NA,NA,6,5,1,0,5-1,0.8333333333333334,52,13,3,0,TRUE,FALSE
2016,8,DAL,FALSE,PHI,home,W,7,6,1,0,6-1,0.8571428571428571,58,13,3,0,TRUE,FALSE
2016,9,DAL,FALSE,CLE,away,W,8,7,1,0,7-1,0.875,83,13,3,0,TRUE,FALSE
2016,10,DAL,FALSE,PIT,away,W,9,8,1,0,8-1,0.8888888888888888,88,13,3,0,TRUE,FALSE
2016,11,DAL,FALSE,BAL,home,W,10,9,1,0,9-1,0.9,98,13,3,0,TRUE,FALSE
2016,12,DAL,FALSE,WAS,home,W,11,10,1,0,10-1,0.9090909090909091,103,13,3,0,TRUE,FALSE
2016,13,DAL,FALSE,MIN,away,W,12,11,1,0,11-1,0.9166666666666666,105,13,3,0,TRUE,FALSE
2016,14,DAL,FALSE,NYG,away,L,13,11,2,0,11-2,0.8461538461538461,102,13,3,0,TRUE,FALSE
2016,15,DAL,FALSE,TB,home,W,14,12,2,0,12-2,0.8571428571428571,108,13,3,0,TRUE,FALSE
2016,16,DAL,FALSE,DET,home,W,15,13,2,0,13-2,0.8666666666666667,129,13,3,0,TRUE,FALSE
2016,17,DAL,FALSE,PHI,away,L,16,13,3,0,13-3,0.8125,115,13,3,0,TRUE,FALSE
2016,1,DEN,FALSE,CAR,home,W,1,1,0,0,1-0,1,1,9,7,0,FALSE,FALSE
2016,2,DEN,FALSE,IND,home,W,2,2,0,0,2-0,1,15,9,7,0,FALSE,FALSE
2016,3,DEN,FALSE,CIN,away,W,3,3,0,0,3-0,1,27,9,7,0,FALSE,FALSE
2016,4,DEN,FALSE,TB,away,W,4,4,0,0,4-0,1,47,9,7,0,FALSE,FALSE
2016,5,DEN,FALSE,ATL,home,L,5,4,1,0,4-1,0.8,40,9,7,0,FALSE,FALSE
2016,6,DEN,FALSE,SD,away,L,6,4,2,0,4-2,0.6666666666666666,32,9,7,0,FALSE,FALSE
2016,7,DEN,FALSE,HOU,home,W,7,5,2,0,5-2,0.7142857142857143,50,9,7,0,FALSE,FALSE
2016,8,DEN,FALSE,SD,home,W,8,6,2,0,6-2,0.75,58,9,7,0,FALSE,FALSE
2016,9,DEN,FALSE,OAK,away,L,9,6,3,0,6-3,0.6666666666666666,48,9,7,0,FALSE,FALSE
2016,10,DEN,FALSE,NO,away,W,10,7,3,0,7-3,0.7,50,9,7,0,FALSE,FALSE
2016,11,DEN,TRUE,NA,NA,NA,10,7,3,0,7-3,0.7,50,9,7,0,FALSE,FALSE
2016,12,DEN,FALSE,KC,home,L,11,7,4,0,7-4,0.6363636363636364,47,9,7,0,FALSE,FALSE
2016,13,DEN,FALSE,JAX,away,W,12,8,4,0,8-4,0.6666666666666666,57,9,7,0,FALSE,FALSE
2016,14,DEN,FALSE,TEN,away,L,13,8,5,0,8-5,0.6153846153846154,54,9,7,0,FALSE,FALSE
2016,15,DEN,FALSE,NE,home,L,14,8,6,0,8-6,0.5714285714285714,41,9,7,0,FALSE,FALSE
2016,16,DEN,FALSE,KC,away,L,15,8,7,0,8-7,0.5333333333333333,18,9,7,0,FALSE,FALSE
2016,17,DEN,FALSE,OAK,home,W,16,9,7,0,9-7,0.5625,36,9,7,0,FALSE,FALSE
2016,1,DET,FALSE,IND,away,W,1,1,0,0,1-0,1,4,9,7,0,TRUE,FALSE
2016,2,DET,FALSE,TEN,home,L,2,1,1,0,1-1,0.5,3,9,7,0,TRUE,FALSE
2016,3,DET,FALSE,GB,away,L,3,1,2,0,1-2,0.3333333333333333,-4,9,7,0,TRUE,FALSE
2016,4,DET,FALSE,CHI,away,L,4,1,3,0,1-3,0.25,-7,9,7,0,TRUE,FALSE
2016,5,DET,FALSE,PHI,home,W,5,2,3,0,2-3,0.4,-6,9,7,0,TRUE,FALSE
2016,6,DET,FALSE,LA,home,W,6,3,3,0,3-3,0.5,-3,9,7,0,TRUE,FALSE
2016,7,DET,FALSE,WAS,home,W,7,4,3,0,4-3,0.5714285714285714,0,9,7,0,TRUE,FALSE
2016,8,DET,FALSE,HOU,away,L,8,4,4,0,4-4,0.5,-7,9,7,0,TRUE,FALSE
2016,9,DET,FALSE,MIN,away,W,9,5,4,0,5-4,0.5555555555555556,-1,9,7,0,TRUE,FALSE
2016,10,DET,TRUE,NA,NA,NA,9,5,4,0,5-4,0.5555555555555556,-1,9,7,0,TRUE,FALSE
2016,11,DET,FALSE,JAX,home,W,10,6,4,0,6-4,0.6,6,9,7,0,TRUE,FALSE
2016,12,DET,FALSE,MIN,home,W,11,7,4,0,7-4,0.6363636363636364,9,9,7,0,TRUE,FALSE
2016,13,DET,FALSE,NO,away,W,12,8,4,0,8-4,0.6666666666666666,24,9,7,0,TRUE,FALSE
2016,14,DET,FALSE,CHI,home,W,13,9,4,0,9-4,0.6923076923076923,27,9,7,0,TRUE,FALSE
2016,15,DET,FALSE,NYG,away,L,14,9,5,0,9-5,0.6428571428571429,16,9,7,0,TRUE,FALSE
2016,16,DET,FALSE,DAL,away,L,15,9,6,0,9-6,0.6,-5,9,7,0,TRUE,FALSE
2016,17,DET,FALSE,GB,home,L,16,9,7,0,9-7,0.5625,-12,9,7,0,TRUE,FALSE
2016,1,GB,FALSE,JAX,away,W,1,1,0,0,1-0,1,4,10,6,0,TRUE,FALSE
2016,2,GB,FALSE,MIN,away,L,2,1,1,0,1-1,0.5,1,10,6,0,TRUE,FALSE
2016,3,GB,FALSE,DET,home,W,3,2,1,0,2-1,0.6666666666666666,8,10,6,0,TRUE,FALSE
2016,4,GB,TRUE,NA,NA,NA,3,2,1,0,2-1,0.6666666666666666,8,10,6,0,TRUE,FALSE
2016,5,GB,FALSE,NYG,home,W,4,3,1,0,3-1,0.75,15,10,6,0,TRUE,FALSE
2016,6,GB,FALSE,DAL,home,L,5,3,2,0,3-2,0.6,1,10,6,0,TRUE,FALSE
2016,7,GB,FALSE,CHI,home,W,6,4,2,0,4-2,0.6666666666666666,17,10,6,0,TRUE,FALSE
2016,8,GB,FALSE,ATL,away,L,7,4,3,0,4-3,0.5714285714285714,16,10,6,0,TRUE,FALSE
2016,9,GB,FALSE,IND,home,L,8,4,4,0,4-4,0.5,11,10,6,0,TRUE,FALSE
2016,10,GB,FALSE,TEN,away,L,9,4,5,0,4-5,0.4444444444444444,-11,10,6,0,TRUE,FALSE
2016,11,GB,FALSE,WAS,away,L,10,4,6,0,4-6,0.4,-29,10,6,0,TRUE,FALSE
2016,12,GB,FALSE,PHI,away,W,11,5,6,0,5-6,0.45454545454545453,-15,10,6,0,TRUE,FALSE
2016,13,GB,FALSE,HOU,home,W,12,6,6,0,6-6,0.5,-7,10,6,0,TRUE,FALSE
2016,14,GB,FALSE,SEA,home,W,13,7,6,0,7-6,0.5384615384615384,21,10,6,0,TRUE,FALSE
2016,15,GB,FALSE,CHI,away,W,14,8,6,0,8-6,0.5714285714285714,24,10,6,0,TRUE,FALSE
2016,16,GB,FALSE,MIN,home,W,15,9,6,0,9-6,0.6,37,10,6,0,TRUE,FALSE
2016,17,GB,FALSE,DET,away,W,16,10,6,0,10-6,0.625,44,10,6,0,TRUE,FALSE
2016,1,HOU,FALSE,CHI,home,W,1,1,0,0,1-0,1,9,9,7,0,TRUE,FALSE
2016,2,HOU,FALSE,KC,home,W,2,2,0,0,2-0,1,16,9,7,0,TRUE,FALSE
2016,3,HOU,FALSE,NE,away,L,3,2,1,0,2-1,0.6666666666666666,-11,9,7,0,TRUE,FALSE
2016,4,HOU,FALSE,TEN,home,W,4,3,1,0,3-1,0.75,-4,9,7,0,TRUE,FALSE
2016,5,HOU,FALSE,MIN,away,L,5,3,2,0,3-2,0.6,-22,9,7,0,TRUE,FALSE
2016,6,HOU,FALSE,IND,home,W,6,4,2,0,4-2,0.6666666666666666,-19,9,7,0,TRUE,FALSE
2016,7,HOU,FALSE,DEN,away,L,7,4,3,0,4-3,0.5714285714285714,-37,9,7,0,TRUE,FALSE
2016,8,HOU,FALSE,DET,home,W,8,5,3,0,5-3,0.625,-30,9,7,0,TRUE,FALSE
2016,9,HOU,TRUE,NA,NA,NA,8,5,3,0,5-3,0.625,-30,9,7,0,TRUE,FALSE
2016,10,HOU,FALSE,JAX,away,W,9,6,3,0,6-3,0.6666666666666666,-27,9,7,0,TRUE,FALSE
2016,11,HOU,FALSE,OAK,away,L,10,6,4,0,6-4,0.6,-34,9,7,0,TRUE,FALSE
2016,12,HOU,FALSE,SD,home,L,11,6,5,0,6-5,0.5454545454545454,-42,9,7,0,TRUE,FALSE
2016,13,HOU,FALSE,GB,away,L,12,6,6,0,6-6,0.5,-50,9,7,0,TRUE,FALSE
2016,14,HOU,FALSE,IND,away,W,13,7,6,0,7-6,0.5384615384615384,-45,9,7,0,TRUE,FALSE
2016,15,HOU,FALSE,JAX,home,W,14,8,6,0,8-6,0.5714285714285714,-44,9,7,0,TRUE,FALSE
2016,16,HOU,FALSE,CIN,home,W,15,9,6,0,9-6,0.6,-42,9,7,0,TRUE,FALSE
2016,17,HOU,FALSE,TEN,away,L,16,9,7,0,9-7,0.5625,-49,9,7,0,TRUE,FALSE
2016,1,IND,FALSE,DET,home,L,1,0,1,0,0-1,0,-4,8,8,0,FALSE,FALSE
2016,2,IND,FALSE,DEN,away,L,2,0,2,0,0-2,0,-18,8,8,0,FALSE,FALSE
2016,3,IND,FALSE,SD,home,W,3,1,2,0,1-2,0.3333333333333333,-14,8,8,0,FALSE,FALSE
2016,4,IND,FALSE,JAX,away,L,4,1,3,0,1-3,0.25,-17,8,8,0,FALSE,FALSE
2016,5,IND,FALSE,CHI,home,W,5,2,3,0,2-3,0.4,-11,8,8,0,FALSE,FALSE
2016,6,IND,FALSE,HOU,away,L,6,2,4,0,2-4,0.3333333333333333,-14,8,8,0,FALSE,FALSE
2016,7,IND,FALSE,TEN,away,W,7,3,4,0,3-4,0.42857142857142855,-6,8,8,0,FALSE,FALSE
2016,8,IND,FALSE,KC,home,L,8,3,5,0,3-5,0.375,-22,8,8,0,FALSE,FALSE
2016,9,IND,FALSE,GB,away,W,9,4,5,0,4-5,0.4444444444444444,-17,8,8,0,FALSE,FALSE
2016,10,IND,TRUE,NA,NA,NA,9,4,5,0,4-5,0.4444444444444444,-17,8,8,0,FALSE,FALSE
2016,11,IND,FALSE,TEN,home,W,10,5,5,0,5-5,0.5,-10,8,8,0,FALSE,FALSE
2016,12,IND,FALSE,PIT,home,L,11,5,6,0,5-6,0.45454545454545453,-31,8,8,0,FALSE,FALSE
2016,13,IND,FALSE,NYJ,away,W,12,6,6,0,6-6,0.5,0,8,8,0,FALSE,FALSE
2016,14,IND,FALSE,HOU,home,L,13,6,7,0,6-7,0.46153846153846156,-5,8,8,0,FALSE,FALSE
2016,15,IND,FALSE,MIN,away,W,14,7,7,0,7-7,0.5,23,8,8,0,FALSE,FALSE
2016,16,IND,FALSE,OAK,away,L,15,7,8,0,7-8,0.4666666666666667,15,8,8,0,FALSE,FALSE
2016,17,IND,FALSE,JAX,home,W,16,8,8,0,8-8,0.5,19,8,8,0,FALSE,FALSE
2016,1,JAX,FALSE,GB,home,L,1,0,1,0,0-1,0,-4,3,13,0,FALSE,FALSE
2016,2,JAX,FALSE,SD,away,L,2,0,2,0,0-2,0,-28,3,13,0,FALSE,FALSE
2016,3,JAX,FALSE,BAL,home,L,3,0,3,0,0-3,0,-30,3,13,0,FALSE,FALSE
2016,4,JAX,FALSE,IND,home,W,4,1,3,0,1-3,0.25,-27,3,13,0,FALSE,FALSE
2016,5,JAX,TRUE,NA,NA,NA,4,1,3,0,1-3,0.25,-27,3,13,0,FALSE,FALSE
2016,6,JAX,FALSE,CHI,away,W,5,2,3,0,2-3,0.4,-26,3,13,0,FALSE,FALSE
2016,7,JAX,FALSE,OAK,home,L,6,2,4,0,2-4,0.3333333333333333,-43,3,13,0,FALSE,FALSE
2016,8,JAX,FALSE,TEN,away,L,7,2,5,0,2-5,0.2857142857142857,-57,3,13,0,FALSE,FALSE
2016,9,JAX,FALSE,KC,away,L,8,2,6,0,2-6,0.25,-62,3,13,0,FALSE,FALSE
2016,10,JAX,FALSE,HOU,home,L,9,2,7,0,2-7,0.2222222222222222,-65,3,13,0,FALSE,FALSE
2016,11,JAX,FALSE,DET,away,L,10,2,8,0,2-8,0.2,-72,3,13,0,FALSE,FALSE
2016,12,JAX,FALSE,BUF,away,L,11,2,9,0,2-9,0.18181818181818182,-79,3,13,0,FALSE,FALSE
2016,13,JAX,FALSE,DEN,home,L,12,2,10,0,2-10,0.16666666666666666,-89,3,13,0,FALSE,FALSE
2016,14,JAX,FALSE,MIN,home,L,13,2,11,0,2-11,0.15384615384615385,-98,3,13,0,FALSE,FALSE
2016,15,JAX,FALSE,HOU,away,L,14,2,12,0,2-12,0.14285714285714285,-99,3,13,0,FALSE,FALSE
2016,16,JAX,FALSE,TEN,home,W,15,3,12,0,3-12,0.2,-78,3,13,0,FALSE,FALSE
2016,17,JAX,FALSE,IND,away,L,16,3,13,0,3-13,0.1875,-82,3,13,0,FALSE,FALSE
2016,1,KC,FALSE,SD,home,W,1,1,0,0,1-0,1,6,12,4,0,TRUE,FALSE
2016,2,KC,FALSE,HOU,away,L,2,1,1,0,1-1,0.5,-1,12,4,0,TRUE,FALSE
2016,3,KC,FALSE,NYJ,home,W,3,2,1,0,2-1,0.6666666666666666,20,12,4,0,TRUE,FALSE
2016,4,KC,FALSE,PIT,away,L,4,2,2,0,2-2,0.5,-9,12,4,0,TRUE,FALSE
2016,5,KC,TRUE,NA,NA,NA,4,2,2,0,2-2,0.5,-9,12,4,0,TRUE,FALSE
2016,6,KC,FALSE,OAK,away,W,5,3,2,0,3-2,0.6,7,12,4,0,TRUE,FALSE
2016,7,KC,FALSE,NO,home,W,6,4,2,0,4-2,0.6666666666666666,13,12,4,0,TRUE,FALSE
2016,8,KC,FALSE,IND,away,W,7,5,2,0,5-2,0.7142857142857143,29,12,4,0,TRUE,FALSE
2016,9,KC,FALSE,JAX,home,W,8,6,2,0,6-2,0.75,34,12,4,0,TRUE,FALSE
2016,10,KC,FALSE,CAR,away,W,9,7,2,0,7-2,0.7777777777777778,37,12,4,0,TRUE,FALSE
2016,11,KC,FALSE,TB,home,L,10,7,3,0,7-3,0.7,35,12,4,0,TRUE,FALSE
2016,12,KC,FALSE,DEN,away,W,11,8,3,0,8-3,0.7272727272727273,38,12,4,0,TRUE,FALSE
2016,13,KC,FALSE,ATL,away,W,12,9,3,0,9-3,0.75,39,12,4,0,TRUE,FALSE
2016,14,KC,FALSE,OAK,home,W,13,10,3,0,10-3,0.7692307692307693,47,12,4,0,TRUE,FALSE
2016,15,KC,FALSE,TEN,home,L,14,10,4,0,10-4,0.7142857142857143,45,12,4,0,TRUE,FALSE
2016,16,KC,FALSE,DEN,home,W,15,11,4,0,11-4,0.7333333333333333,68,12,4,0,TRUE,FALSE
2016,17,KC,FALSE,SD,away,W,16,12,4,0,12-4,0.75,78,12,4,0,TRUE,FALSE
2016,1,LA,FALSE,SF,away,L,1,0,1,0,0-1,0,-28,4,12,0,FALSE,FALSE
2016,2,LA,FALSE,SEA,home,W,2,1,1,0,1-1,0.5,-22,4,12,0,FALSE,FALSE
2016,3,LA,FALSE,TB,away,W,3,2,1,0,2-1,0.6666666666666666,-17,4,12,0,FALSE,FALSE
2016,4,LA,FALSE,ARI,away,W,4,3,1,0,3-1,0.75,-13,4,12,0,FALSE,FALSE
2016,5,LA,FALSE,BUF,home,L,5,3,2,0,3-2,0.6,-24,4,12,0,FALSE,FALSE
2016,6,LA,FALSE,DET,away,L,6,3,3,0,3-3,0.5,-27,4,12,0,FALSE,FALSE
2016,7,LA,FALSE,NYG,home,L,7,3,4,0,3-4,0.42857142857142855,-34,4,12,0,FALSE,FALSE
2016,8,LA,TRUE,NA,NA,NA,7,3,4,0,3-4,0.42857142857142855,-34,4,12,0,FALSE,FALSE
2016,9,LA,FALSE,CAR,home,L,8,3,5,0,3-5,0.375,-37,4,12,0,FALSE,FALSE
2016,10,LA,FALSE,NYJ,away,W,9,4,5,0,4-5,0.4444444444444444,-34,4,12,0,FALSE,FALSE
2016,11,LA,FALSE,MIA,home,L,10,4,6,0,4-6,0.4,-38,4,12,0,FALSE,FALSE
2016,12,LA,FALSE,NO,away,L,11,4,7,0,4-7,0.36363636363636365,-66,4,12,0,FALSE,FALSE
2016,13,LA,FALSE,NE,away,L,12,4,8,0,4-8,0.3333333333333333,-82,4,12,0,FALSE,FALSE
2016,14,LA,FALSE,ATL,home,L,13,4,9,0,4-9,0.3076923076923077,-110,4,12,0,FALSE,FALSE
2016,15,LA,FALSE,SEA,away,L,14,4,10,0,4-10,0.2857142857142857,-131,4,12,0,FALSE,FALSE
2016,16,LA,FALSE,SF,home,L,15,4,11,0,4-11,0.26666666666666666,-132,4,12,0,FALSE,FALSE
2016,17,LA,FALSE,ARI,home,L,16,4,12,0,4-12,0.25,-170,4,12,0,FALSE,FALSE
2016,1,MIA,FALSE,SEA,away,L,1,0,1,0,0-1,0,-2,10,6,0,TRUE,FALSE
2016,2,MIA,FALSE,NE,away,L,2,0,2,0,0-2,0,-9,10,6,0,TRUE,FALSE
2016,3,MIA,FALSE,CLE,home,W,3,1,2,0,1-2,0.3333333333333333,-3,10,6,0,TRUE,FALSE
2016,4,MIA,FALSE,CIN,away,L,4,1,3,0,1-3,0.25,-18,10,6,0,TRUE,FALSE
2016,5,MIA,FALSE,TEN,home,L,5,1,4,0,1-4,0.2,-31,10,6,0,TRUE,FALSE
2016,6,MIA,FALSE,PIT,home,W,6,2,4,0,2-4,0.3333333333333333,-16,10,6,0,TRUE,FALSE
2016,7,MIA,FALSE,BUF,home,W,7,3,4,0,3-4,0.42857142857142855,-13,10,6,0,TRUE,FALSE
2016,8,MIA,TRUE,NA,NA,NA,7,3,4,0,3-4,0.42857142857142855,-13,10,6,0,TRUE,FALSE
2016,9,MIA,FALSE,NYJ,home,W,8,4,4,0,4-4,0.5,-9,10,6,0,TRUE,FALSE
2016,10,MIA,FALSE,SD,away,W,9,5,4,0,5-4,0.5555555555555556,-2,10,6,0,TRUE,FALSE
2016,11,MIA,FALSE,LA,away,W,10,6,4,0,6-4,0.6,2,10,6,0,TRUE,FALSE
2016,12,MIA,FALSE,SF,home,W,11,7,4,0,7-4,0.6363636363636364,9,10,6,0,TRUE,FALSE
2016,13,MIA,FALSE,BAL,away,L,12,7,5,0,7-5,0.5833333333333334,-23,10,6,0,TRUE,FALSE
2016,14,MIA,FALSE,ARI,home,W,13,8,5,0,8-5,0.6153846153846154,-20,10,6,0,TRUE,FALSE
2016,15,MIA,FALSE,NYJ,away,W,14,9,5,0,9-5,0.6428571428571429,1,10,6,0,TRUE,FALSE
2016,16,MIA,FALSE,BUF,away,W,15,10,5,0,10-5,0.6666666666666666,4,10,6,0,TRUE,FALSE
2016,17,MIA,FALSE,NE,home,L,16,10,6,0,10-6,0.625,-17,10,6,0,TRUE,FALSE
2016,1,MIN,FALSE,TEN,away,W,1,1,0,0,1-0,1,9,8,8,0,FALSE,FALSE
2016,2,MIN,FALSE,GB,home,W,2,2,0,0,2-0,1,12,8,8,0,FALSE,FALSE
2016,3,MIN,FALSE,CAR,away,W,3,3,0,0,3-0,1,24,8,8,0,FALSE,FALSE
2016,4,MIN,FALSE,NYG,home,W,4,4,0,0,4-0,1,38,8,8,0,FALSE,FALSE
2016,5,MIN,FALSE,HOU,home,W,5,5,0,0,5-0,1,56,8,8,0,FALSE,FALSE
2016,6,MIN,TRUE,NA,NA,NA,5,5,0,0,5-0,1,56,8,8,0,FALSE,FALSE
2016,7,MIN,FALSE,PHI,away,L,6,5,1,0,5-1,0.8333333333333334,45,8,8,0,FALSE,FALSE
2016,8,MIN,FALSE,CHI,away,L,7,5,2,0,5-2,0.7142857142857143,35,8,8,0,FALSE,FALSE
2016,9,MIN,FALSE,DET,home,L,8,5,3,0,5-3,0.625,29,8,8,0,FALSE,FALSE
2016,10,MIN,FALSE,WAS,away,L,9,5,4,0,5-4,0.5555555555555556,23,8,8,0,FALSE,FALSE
2016,11,MIN,FALSE,ARI,home,W,10,6,4,0,6-4,0.6,29,8,8,0,FALSE,FALSE
2016,12,MIN,FALSE,DET,away,L,11,6,5,0,6-5,0.5454545454545454,26,8,8,0,FALSE,FALSE
2016,13,MIN,FALSE,DAL,home,L,12,6,6,0,6-6,0.5,24,8,8,0,FALSE,FALSE
2016,14,MIN,FALSE,JAX,away,W,13,7,6,0,7-6,0.5384615384615384,33,8,8,0,FALSE,FALSE
2016,15,MIN,FALSE,IND,home,L,14,7,7,0,7-7,0.5,5,8,8,0,FALSE,FALSE
2016,16,MIN,FALSE,GB,away,L,15,7,8,0,7-8,0.4666666666666667,-8,8,8,0,FALSE,FALSE
2016,17,MIN,FALSE,CHI,home,W,16,8,8,0,8-8,0.5,20,8,8,0,FALSE,FALSE
2016,1,NE,FALSE,ARI,away,W,1,1,0,0,1-0,1,2,14,2,0,TRUE,TRUE
2016,2,NE,FALSE,MIA,home,W,2,2,0,0,2-0,1,9,14,2,0,TRUE,TRUE
2016,3,NE,FALSE,HOU,home,W,3,3,0,0,3-0,1,36,14,2,0,TRUE,TRUE
2016,4,NE,FALSE,BUF,home,L,4,3,1,0,3-1,0.75,20,14,2,0,TRUE,TRUE
2016,5,NE,FALSE,CLE,away,W,5,4,1,0,4-1,0.8,40,14,2,0,TRUE,TRUE
2016,6,NE,FALSE,CIN,home,W,6,5,1,0,5-1,0.8333333333333334,58,14,2,0,TRUE,TRUE
2016,7,NE,FALSE,PIT,away,W,7,6,1,0,6-1,0.8571428571428571,69,14,2,0,TRUE,TRUE
2016,8,NE,FALSE,BUF,away,W,8,7,1,0,7-1,0.875,85,14,2,0,TRUE,TRUE
2016,9,NE,TRUE,NA,NA,NA,8,7,1,0,7-1,0.875,85,14,2,0,TRUE,TRUE
2016,10,NE,FALSE,SEA,home,L,9,7,2,0,7-2,0.7777777777777778,78,14,2,0,TRUE,TRUE
2016,11,NE,FALSE,SF,away,W,10,8,2,0,8-2,0.8,91,14,2,0,TRUE,TRUE
2016,12,NE,FALSE,NYJ,away,W,11,9,2,0,9-2,0.8181818181818182,96,14,2,0,TRUE,TRUE
2016,13,NE,FALSE,LA,home,W,12,10,2,0,10-2,0.8333333333333334,112,14,2,0,TRUE,TRUE
2016,14,NE,FALSE,BAL,home,W,13,11,2,0,11-2,0.8461538461538461,119,14,2,0,TRUE,TRUE
2016,15,NE,FALSE,DEN,away,W,14,12,2,0,12-2,0.8571428571428571,132,14,2,0,TRUE,TRUE
2016,16,NE,FALSE,NYJ,home,W,15,13,2,0,13-2,0.8666666666666667,170,14,2,0,TRUE,TRUE
2016,17,NE,FALSE,MIA,away,W,16,14,2,0,14-2,0.875,191,14,2,0,TRUE,TRUE
2016,1,NO,FALSE,OAK,home,L,1,0,1,0,0-1,0,-1,7,9,0,FALSE,FALSE
2016,2,NO,FALSE,NYG,away,L,2,0,2,0,0-2,0,-4,7,9,0,FALSE,FALSE
2016,3,NO,FALSE,ATL,home,L,3,0,3,0,0-3,0,-17,7,9,0,FALSE,FALSE
2016,4,NO,FALSE,SD,away,W,4,1,3,0,1-3,0.25,-16,7,9,0,FALSE,FALSE
2016,5,NO,TRUE,NA,NA,NA,4,1,3,0,1-3,0.25,-16,7,9,0,FALSE,FALSE
2016,6,NO,FALSE,CAR,home,W,5,2,3,0,2-3,0.4,-13,7,9,0,FALSE,FALSE
2016,7,NO,FALSE,KC,away,L,6,2,4,0,2-4,0.3333333333333333,-19,7,9,0,FALSE,FALSE
2016,8,NO,FALSE,SEA,home,W,7,3,4,0,3-4,0.42857142857142855,-14,7,9,0,FALSE,FALSE
2016,9,NO,FALSE,SF,away,W,8,4,4,0,4-4,0.5,4,7,9,0,FALSE,FALSE
2016,10,NO,FALSE,DEN,home,L,9,4,5,0,4-5,0.4444444444444444,2,7,9,0,FALSE,FALSE
2016,11,NO,FALSE,CAR,away,L,10,4,6,0,4-6,0.4,-1,7,9,0,FALSE,FALSE
2016,12,NO,FALSE,LA,home,W,11,5,6,0,5-6,0.45454545454545453,27,7,9,0,FALSE,FALSE
2016,13,NO,FALSE,DET,home,L,12,5,7,0,5-7,0.4166666666666667,12,7,9,0,FALSE,FALSE
2016,14,NO,FALSE,TB,away,L,13,5,8,0,5-8,0.38461538461538464,7,7,9,0,FALSE,FALSE
2016,15,NO,FALSE,ARI,away,W,14,6,8,0,6-8,0.42857142857142855,14,7,9,0,FALSE,FALSE
2016,16,NO,FALSE,TB,home,W,15,7,8,0,7-8,0.4666666666666667,21,7,9,0,FALSE,FALSE
2016,17,NO,FALSE,ATL,away,L,16,7,9,0,7-9,0.4375,15,7,9,0,FALSE,FALSE
2016,1,NYG,FALSE,DAL,away,W,1,1,0,0,1-0,1,1,11,5,0,TRUE,FALSE
2016,2,NYG,FALSE,NO,home,W,2,2,0,0,2-0,1,4,11,5,0,TRUE,FALSE
2016,3,NYG,FALSE,WAS,home,L,3,2,1,0,2-1,0.6666666666666666,2,11,5,0,TRUE,FALSE
2016,4,NYG,FALSE,MIN,away,L,4,2,2,0,2-2,0.5,-12,11,5,0,TRUE,FALSE
2016,5,NYG,FALSE,GB,away,L,5,2,3,0,2-3,0.4,-19,11,5,0,TRUE,FALSE
2016,6,NYG,FALSE,BAL,home,W,6,3,3,0,3-3,0.5,-15,11,5,0,TRUE,FALSE
2016,7,NYG,FALSE,LA,away,W,7,4,3,0,4-3,0.5714285714285714,-8,11,5,0,TRUE,FALSE
2016,8,NYG,TRUE,NA,NA,NA,7,4,3,0,4-3,0.5714285714285714,-8,11,5,0,TRUE,FALSE
2016,9,NYG,FALSE,PHI,home,W,8,5,3,0,5-3,0.625,-3,11,5,0,TRUE,FALSE
2016,10,NYG,FALSE,CIN,home,W,9,6,3,0,6-3,0.6666666666666666,-2,11,5,0,TRUE,FALSE
2016,11,NYG,FALSE,CHI,home,W,10,7,3,0,7-3,0.7,4,11,5,0,TRUE,FALSE
2016,12,NYG,FALSE,CLE,away,W,11,8,3,0,8-3,0.7272727272727273,18,11,5,0,TRUE,FALSE
2016,13,NYG,FALSE,PIT,away,L,12,8,4,0,8-4,0.6666666666666666,8,11,5,0,TRUE,FALSE
2016,14,NYG,FALSE,DAL,home,W,13,9,4,0,9-4,0.6923076923076923,11,11,5,0,TRUE,FALSE
2016,15,NYG,FALSE,DET,home,W,14,10,4,0,10-4,0.7142857142857143,22,11,5,0,TRUE,FALSE
2016,16,NYG,FALSE,PHI,away,L,15,10,5,0,10-5,0.6666666666666666,17,11,5,0,TRUE,FALSE
2016,17,NYG,FALSE,WAS,away,W,16,11,5,0,11-5,0.6875,26,11,5,0,TRUE,FALSE
2016,1,NYJ,FALSE,CIN,home,L,1,0,1,0,0-1,0,-1,5,11,0,FALSE,FALSE
2016,2,NYJ,FALSE,BUF,away,W,2,1,1,0,1-1,0.5,5,5,11,0,FALSE,FALSE
2016,3,NYJ,FALSE,KC,away,L,3,1,2,0,1-2,0.3333333333333333,-16,5,11,0,FALSE,FALSE
2016,4,NYJ,FALSE,SEA,home,L,4,1,3,0,1-3,0.25,-26,5,11,0,FALSE,FALSE
2016,5,NYJ,FALSE,PIT,away,L,5,1,4,0,1-4,0.2,-44,5,11,0,FALSE,FALSE
